Instance,Income
113558,63143.70463
113559,158427.4006
113560,127992.0991
113561,133563.9838
113562,166945.9152
113563,102629.6973
113564,114918.9029
113565,106030.7433
113566,138223.9156
113567,87869.7608
113568,56596.02756
113569,168989.9064
113570,152919.8954
113571,61366.60823
113572,63690.37567
113573,107701.3564
113574,91577.26735
113575,51805.79479
113576,174189.1
113577,70490.29892
113578,169436.5729
113579,93275.60523
113580,103415.5394
113581,143787.747
113582,145892.4474
113583,116036.8556
113584,84439.48104
113585,163879.9595
113586,62549.03739
113587,231964.9031
113588,132440.3034
113589,61466.32362
113590,151932.0337
113591,183726.1092
113592,55831.99593
113593,88666.84308
113594,134845.0027
113595,121142.838
113596,234619.7241
113597,103821.5147
113598,46370.08904
113599,86035.74504
113600,125274.362
113601,99263.45801
113602,15804.40191
113603,120552.8579
113604,102755.7769
113605,48661.86076
113606,81331.96613
113607,66138.15578
113608,110023.6337
113609,74709.1177
113610,78636.61545
113611,112342.1433
113612,36841.86128
113613,55763.55559
113614,78408.94153
113615,17567.18723
113616,111741.3501
113617,149623.6492
113618,159214.1955
113619,50055.5444
113620,90755.51553
113621,65783.17174
113622,133254.7154
113623,129500.1572
113624,98308.3357
113625,72753.94132
113626,140349.4747
113627,97995.04533
113628,134787.8686
113629,129710.7785
113630,118570.6659
113631,77254.86617
113632,62076.49544
113633,87598.21891
113634,144455.7875
113635,82377.98714
113636,139984.4429
113637,51775.19386
113638,104880.0802
113639,46256.47544
113640,159681.5007
113641,125446.1385
113642,159710.3667
113643,48080.19904
113644,134109.0879
113645,137483.7314
113646,64120.87889
113647,107509.1247
113648,150019.4293
113649,95063.39974
113650,129155.3102
113651,78154.52693
113652,127636.3331
113653,87458.05005
113654,124225.2398
113655,58883.2725
113656,138468.6142
113657,114163.6626
113658,104532.8992
113659,119471.7274
113660,102784.5335
113661,121819.078
113662,106991.1223
113663,117134.165
113664,107914.8956
113665,172693.2577
113666,124265.0934
113667,127082.387
113668,91002.73271
113669,51153.16963
113670,143933.4944
113671,148429.9869
113672,165488.4492
113673,73957.37
113674,128836.331
113675,139955.4112
113676,116376.2183
113677,64504.10189
113678,137137.12
113679,133370.2113
113680,157598.3085
113681,83788.72903
113682,134580.1126
113683,120670.6017
113684,119830.8514
113685,67807.45824
113686,161659.5096
113687,125671.7894
113688,125272.3602
113689,68350.06268
113690,149439.7472
113691,113639.535
113692,82827.80356
113693,138951.3423
113694,102851.3523
113695,124235.5836
113696,182024.3785
113697,87780.74625
113698,159014.2543
113699,90995.1497
113700,92113.71872
113701,109753.0536
113702,103914.9646
113703,110164.027
113704,69661.08143
113705,88905.87875
113706,123566.4974
113707,11734.76334
113708,48042.86742
113709,162517.4916
113710,136509.4818
113711,132386.8435
113712,123333.6359
113713,134522.3873
113714,59889.31046
113715,144611.8748
113716,108081.9032
113717,157737.2893
113718,146021.2035
113719,73114.97128
113720,71740.6734
113721,105487.4581
113722,107811.1512
113723,82274.045
113724,161944.0626
113725,141271.9602
113726,75035.41421
113727,37971.63703
113728,152291.3459
113729,56599.68265
113730,107411.8402
113731,85832.76399
113732,79320.50297
113733,97639.7952
113734,85815.94077
113735,93539.88188
113736,109872.5566
113737,119329.6036
113738,76772.46823
113739,19011.43772
113740,117900.6976
113741,155716.4045
113742,112754.9448
113743,127145.8444
113744,180431.8892
113745,118819.9856
113746,107121.7128
113747,185130.3641
113748,138920.0105
113749,111161.7858
113750,164070.4476
113751,100606.8331
113752,104013.2027
113753,68442.2024
113754,115617.8048
113755,49343.4927
113756,193685.8312
113757,94583.23191
113758,121019.1932
113759,183743.3835
113760,36832.3126
113761,112926.0809
113762,66882.15199
113763,142308.7802
113764,51047.94246
113765,93615.71097
113766,60056.67249
113767,114552.9396
113768,60131.49373
113769,123686.5754
113770,144198.3005
113771,85616.56311
113772,76639.29699
113773,100951.2593
113774,75376.71267
113775,91638.73189
113776,168879.4525
113777,45309.96049
113778,125754.5842
113779,156678.0018
113780,118701.5714
113781,186556.2812
113782,96290.22909
113783,124857.0334
113784,77030.00511
113785,95054.40393
113786,19996.6309
113787,164821.0531
113788,69341.71001
113789,71808.41976
113790,119077.4376
113791,124054.9468
113792,173306.0397
113793,92930.47765
113794,89616.00489
113795,209007.4732
113796,95343.98718
113797,98915.28797
113798,51956.86063
113799,107487.1567
113800,151442.9044
113801,163067.5516
113802,58632.54447
113803,139350.3437
113804,127844.183
113805,149407.7589
113806,112032.8336
113807,137525.3933
113808,94590.35493
113809,45950.99356
113810,57525.89107
113811,102089.3783
113812,127844.8342
113813,233557.371
113814,119984.8301
113815,118087.6177
113816,101886.6403
113817,123058.4084
113818,152698.6344
113819,122249.0658
113820,89038.83428
113821,115169.5309
113822,148099.7964
113823,57509.70486
113824,118835.0075
113825,77520.71507
113826,80365.68656
113827,131103.1742
113828,76798.11806
113829,56724.06256
113830,150828.7675
113831,76653.12058
113832,79266.97446
113833,91481.18862
113834,101069.6324
113835,75190.15954
113836,105739.2362
113837,102191.9903
113838,111927.5275
113839,41268.70282
113840,124981.9002
113841,152446.4473
113842,57793.65707
113843,79864.4648
113844,74395.14547
113845,87936.57757
113846,34779.60313
113847,153011.1496
113848,100143.773
113849,86794.49051
113850,165472.1232
113851,130282.9835
113852,134344.7596
113853,147617.8288
113854,104526.5882
113855,33403.08217
113856,-11440.98376
113857,110971.6118
113858,106768.5493
113859,142180.4842
113860,158635.4977
113861,91022.07385
113862,138693.1455
113863,176462.3672
113864,106467.566
113865,176090.5852
113866,36666.31954
113867,112773.3374
113868,140998.5838
113869,6127.150839
113870,161448.4501
113871,78161.57149
113872,105489.0225
113873,112239.3652
113874,117878.3488
113875,116878.1428
113876,115250.7715
113877,143973.1387
113878,121667.2684
113879,95579.90529
113880,88306.92867
113881,116694.9031
113882,150619.9312
113883,116670.9145
113884,98054.39748
113885,56790.797
113886,133358.6305
113887,109338.5383
113888,134574.7876
113889,153306.673
113890,82067.27898
113891,192192.1166
113892,111949.475
113893,62976.43128
113894,62116.68883
113895,106504.8406
113896,60574.03566
113897,152564.8264
113898,99617.57873
113899,47292.30192
113900,73608.2729
113901,62500.73659
113902,75535.93299
113903,87729.73218
113904,70404.34078
113905,137581.2256
113906,60492.80619
113907,119689.1103
113908,10434.13017
113909,122485.8017
113910,63214.14528
113911,145606.3228
113912,39642.22331
113913,134911.3082
113914,104952.4941
113915,125208.2965
113916,110432.984
113917,91657.07931
113918,142173.0424
113919,144761.15
113920,92567.10198
113921,114935.0142
113922,130053.9774
113923,26455.28899
113924,169532.8206
113925,79097.76054
113926,86743.73047
113927,53687.2223
113928,121160.583
113929,144537.3634
113930,112062.1162
113931,106121.3379
113932,88096.22937
113933,127224.4901
113934,202999.9412
113935,116210.9968
113936,118546.8962
113937,78546.67984
113938,130320.9792
113939,133938.4636
113940,196601.86
113941,133899.0622
113942,117268.3029
113943,56123.43777
113944,176760.3899
113945,141559.6184
113946,116007.9633
113947,67005.24691
113948,125714.6377
113949,96316.84388
113950,76114.54263
113951,122235.6327
113952,75959.61283
113953,149245.3275
113954,117016.0831
113955,69452.47676
113956,153114.7537
113957,57103.95127
113958,107982.1065
113959,51272.08299
113960,74154.1828
113961,112871.5039
113962,83937.22916
113963,144229.4932
113964,163007.8042
113965,124562.1446
113966,79361.93387
113967,70422.42069
113968,96418.77462
113969,79802.57628
113970,87365.47104
113971,39505.10715
113972,132852.5649
113973,67437.63463
113974,156662.3182
113975,82889.69306
113976,135847.8229
113977,77316.15876
113978,198614.8613
113979,144992.2803
113980,32108.7762
113981,109202.2263
113982,166522.557
113983,109641.6337
113984,113679.0713
113985,66075.76666
113986,106621.4776
113987,84997.57361
113988,170843.3271
113989,97501.05577
113990,130606.5816
113991,146964.0551
113992,104361.8768
113993,149784.9116
113994,149196.2817
113995,87757.02611
113996,120046.253
113997,158357.6587
113998,132087.3436
113999,88495.33621
114000,69546.66657
114001,43104.57267
114002,133248.8434
114003,77426.15587
114004,91332.68813
114005,132063.3685
114006,76273.37302
114007,89212.13855
114008,123135.7
114009,113537.4515
114010,65522.55405
114011,122359.8532
114012,97984.88947
114013,85699.41315
114014,165890.9824
114015,91330.52739
114016,94660.30324
114017,56361.73778
114018,165978.6621
114019,183930.7395
114020,170932.4748
114021,58611.86368
114022,123558.9955
114023,138984.8448
114024,82678.85519
114025,97883.75986
114026,123493.0915
114027,102324.1632
114028,119129.1214
114029,57494.29131
114030,105421.4941
114031,106597.6823
114032,172578.3957
114033,116085.3643
114034,82903.79779
114035,116845.8026
114036,132987.2368
114037,58822.37839
114038,62170.99736
114039,136812.3001
114040,95259.87408
114041,82823.73841
114042,144750.4585
114043,85358.25433
114044,113009.3789
114045,98191.57065
114046,153896.468
114047,85535.73735
114048,148776.6724
114049,143969.4301
114050,69716.46121
114051,91711.83936
114052,162290.6344
114053,107151.641
114054,55066.34976
114055,73217.86686
114056,147127.8493
114057,95498.15341
114058,108935.3082
114059,114985.9467
114060,66575.47588
114061,107796.8746
114062,79811.58237
114063,81365.92912
114064,75556.3414
114065,169838.7588
114066,50298.53531
114067,70960.86502
114068,74255.08755
114069,74964.27512
114070,183551.9899
114071,100263.6279
114072,138258.724
114073,65919.02884
114074,96651.87892
114075,53950.14194
114076,46584.07705
114077,83311.21523
114078,175508.5148
114079,137972.746
114080,140657.7152
114081,54725.8427
114082,142092.7544
114083,147214.7828
114084,115915.8025
114085,97442.29851
114086,231914.4512
114087,48238.75856
114088,125339.628
114089,65468.78612
114090,85087.06546
114091,133320.07
114092,124788.8236
114093,132801.4521
114094,101369.9125
114095,81338.49291
114096,117817.2591
114097,62957.02545
114098,117973.4155
114099,116642.3248
114100,81840.73931
114101,150188.7823
114102,125173.6065
114103,81706.04497
114104,217910.91
114105,49788.97571
114106,138820.5915
114107,100890.8118
114108,117487.9087
114109,80771.09001
114110,84854.92789
114111,112829.4606
114112,41898.51407
114113,34106.25537
114114,131221.0689
114115,196050.8429
114116,114535.1439
114117,159030.8984
114118,184471.2791
114119,124147.7169
114120,129765.2819
114121,160834.3901
114122,63637.47844
114123,101753.9007
114124,148079.188
114125,129590.4278
114126,113059.3555
114127,52948.72722
114128,95993.82834
114129,110556.7664
114130,181114.5329
114131,126712.2273
114132,143966.1013
114133,51962.84587
114134,235927.2796
114135,180023.3282
114136,68288.11202
114137,122534.4598
114138,67969.89576
114139,160952.699
114140,79084.71718
114141,179068.0461
114142,165799.4447
114143,66421.05347
114144,93825.0979
114145,60228.64919
114146,89887.81964
114147,43071.00325
114148,84331.92441
114149,29252.06426
114150,31356.68253
114151,96961.88972
114152,150941.6456
114153,38412.63183
114154,116477.0864
114155,97691.33989
114156,47856.05629
114157,132636.2814
114158,123992.3956
114159,50198.05792
114160,86675.48492
114161,32909.89529
114162,124239.0235
114163,63601.45348
114164,42007.90098
114165,116997.8802
114166,87247.70845
114167,144414.7894
114168,147883.7958
114169,24784.66139
114170,118312.3784
114171,69188.71557
114172,86553.96293
114173,138879.9624
114174,142969.4675
114175,154542.9507
114176,54359.90188
114177,134704.4617
114178,48785.95402
114179,87896.38737
114180,86232.32374
114181,161154.2632
114182,82549.51799
114183,32979.00022
114184,107495.7938
114185,104694.7142
114186,130564.477
114187,134630.4666
114188,91175.08998
114189,158990.8985
114190,95368.14256
114191,16167.01214
114192,181506.3025
114193,113315.9601
114194,49628.43123
114195,171019.462
114196,112375.4094
114197,142365.1188
114198,158942.9496
114199,70821.72244
114200,100381.5978
114201,117039.3784
114202,110365.3811
114203,115188.033
114204,94350.47148
114205,187084.8939
114206,106682.769
114207,72196.28172
114208,153541.5427
114209,178028.2413
114210,132502.5912
114211,102960.803
114212,116126.73
114213,106119.7404
114214,179551.551
114215,114585.585
114216,92631.69334
114217,144337.6077
114218,94763.30553
114219,117021.6432
114220,129173.4168
114221,156037.3518
114222,150548.8817
114223,89474.47098
114224,87121.6823
114225,144309.3478
114226,123125.5989
114227,125990.1947
114228,45412.73419
114229,81112.28298
114230,77116.91987
114231,57142.82635
114232,77918.03131
114233,102498.5932
114234,118837.2378
114235,195164.924
114236,74000.79029
114237,160230.893
114238,90954.2239
114239,137948.0006
114240,105267.3655
114241,82652.10038
114242,61507.68259
114243,117464.7337
114244,83966.57693
114245,114440.7702
114246,131745.427
114247,162897.682
114248,34380.12609
114249,87647.00264
114250,78141.94309
114251,47210.70807
114252,139171.8656
114253,80569.47746
114254,148011.4639
114255,122558.3825
